creature_id	list	name	note
seraceris	equipment	some tattered flowing robes	
seraceris	defensive_spells	Elemental Defense I (401)	
seraceris	defensive_spells	Elemental Defense II (406)	
seraceris	defensive_spells	Elemental Defense III (414)	
seraceris	defensive_spells	Spirit Warding II (107)	
seraceris	defensive_spells	Lesser Shroud (120)	
seraceris	defensive_spells	Wall of Force (140)	
shadow_mare	otherclass	Non-corporeal undead	
shadow_mare	equipment	a bruised left eye	
shadow_mare	defensive_spells	Elemental Defense II (406)	
shadow_steed	otherclass	Non-corporeal undead	
shadow_steed	equipment	a bruised left eye	
shadow_steed	defensive_spells	Thurfel's Ward (503)	
shadow_steed	defensive_spells	Elemental Defense II (406)	
shadow_steed	defensive_spells	Elemental Defense I (401)	
shadow_steed	treasure_other	Glowing violet essence dust	
shadow_steed	treasure_other	ayanad crystal	
shambling_lurk	otherclass	Corporeal undead	
shambling_lurk	equipment	a case of sporadic convulsions	
shambling_lurk	equipment	some rotting sun-bleached garb	
shan_bardess	otherclass	Living	
shan_bardess	equipment	a set of blue-edged jazerant	
shan_bardess	equipment	a sonic lance	
shan_cleric	otherclass	Living	
shan_cleric	equipment	a small silver roundshield	
shan_cleric	equipment	a spiked holy-water sprinkler	
shan_cleric	equipment	some dark braided leathers	
shan_cleric	defensive_spells	Lesser Shroud (120)	
shan_cleric	defensive_spells	Prayer (313)	
shan_cleric	defensive_spells	Spirit Defense (103)	
shan_cleric	defensive_spells	Spirit Warding I (101)	
shan_cleric	defensive_spells	Spirit Warding II (107)	
shan_cleric	defensive_spells	Heroism (215)	
shan_cleric	defensive_spells	Spirit Strike (117)	
shan_cleric	treasure_other	Tiny golden seed	
shan_cleric	treasure_other	glowing violet essence dust	
shan_empath	otherclass	Living	
shan_empath	equipment	a modwir-hafted mace	
shan_empath	equipment	an engraved parma	
shan_empath	equipment	some torn leathers	
shan_empath	defensive_spells	Troll's Blood (1125)	
shan_empath	defensive_spells	Spirit Warding II (107)	
shan_empath	defensive_spells	Spirit Strike (117)	
shan_empath	defensive_spells	Heroism (215)	
shan_empath	treasure_other	n'ayanad crystal	
shan_empath	treasure_other	ayanad crystal	
shan_ranger	otherclass	Living	
shan_ranger	equipment	a diamond-hilted longsword	
shan_ranger	equipment	a leather skullcap	
shan_ranger	equipment	a silvery longsword	
shan_ranger	equipment	a small steel buckler	
shan_ranger	equipment	a square lantern shield	
shan_ranger	equipment	some forest green leathers	
shan_ranger	equipment	some studded green leathers	
shan_ranger	defensive_spells	Mobility (618)	
shan_ranger	defensive_spells	Natural Colors (601)	
shan_ranger	defensive_spells	Self Control (613)	
shan_ranger	defensive_spells	Spirit Warding I (101)	
shan_ranger	defensive_spells	Spirit Defense (103)	
shan_ranger	defensive_spells	Spirit Warding II (107)	
shan_ranger	defensive_spells	Spirit Strike (117)	
shan_ranger	defensive_spells	Wizard's Shield (919)	
shan_ranger	treasure_other	Tiny golden seed	
shan_rogue	otherclass	Living	
shan_rogue	equipment	a bronze-edged targe	
shan_rogue	equipment	a bruised left eye	
shan_rogue	equipment	a bruised right eye	
shan_rogue	equipment	a slender kris	
shan_rogue	equipment	some faded brigandine armor	
shan_shaman	otherclass	Living	
shan_shaman	equipment	an enruned parma	
shan_shaman	equipment	an ivory-hilted khopesh	
shan_shaman	equipment	some bone-adorned leathers	
shan_shaman	defensive_spells	Spirit Warding II (107)	
shan_shaman	defensive_spells	Prayer of Protection (303)	
shan_shaman	defensive_spells	Spirit Defense (103)	
shan_shaman	defensive_spells	Spirit Strike (117)	
shan_shaman	defensive_spells	Spirit Warding I (101)	
shan_shaman	defensive_spells	Wall of Force (140)	
shan_sorceress	otherclass	Living	
shan_sorceress	equipment	an oak runestaff	
shan_sorceress	equipment	some dark grey robes	
shan_warrior	otherclass	Living	
shan_warrior	equipment	a dented chain hauberk	
shan_warrior	equipment	a gleaming silver flamberge	
shan_warrior	equipment	a gleaming silver longsword	
shan_warrior	equipment	a plumed helm	
shan_warrior	equipment	a spiked tower shield	
shan_warrior	equipment	a visored helm	
shan_warrior	equipment	a winged helm	
shan_warrior	equipment	an over-sized jeddart-axe	
shan_warrior	equipment	some nicked double chainmail	
shan_warrior	equipment	some polished full platemail	
shan_warrior	treasure_other	Tiny golden seed	
shan_wizard	otherclass	Living	
shan_wizard	equipment	a flowing grey robe	
shan_wizard	equipment	a long dagger	
shan_wizard	equipment	a spiked tower shield	
shan_wizard	defensive_spells	Elemental Defense II (406)	
shan_wizard	defensive_spells	Elemental Defense III (414)	
shan_wizard	defensive_spells	Elemental Defense I (401)	
shan_wizard	defensive_spells	Wizard's Shield (919)	
shan_wizard	treasure_other	glowing violet mote of essence	
shan_wizard	treasure_other	tiny golden seed	
shelfae_chieftain	otherclass	Living	
shelfae_chieftain	equipment	a halberd	
shelfae_chieftain	treasure_other	ayanad crystal	
shelfae_guard	treasure_other	ayanad crystal	
shelfae_soldier	otherclass	Living	
shelfae_soldier	equipment	a trident	
shelfae_soldier	treasure_other	ayanad crystal	
shelfae_warlord	otherclass	Living	
shelfae_warlord	equipment	a falchion	
shelfae_warlord	equipment	a wooden shield	
sheruvian_harbinger	equipment	a black metal breastplate	
sheruvian_harbinger	equipment	a black steel broadsword	
sheruvian_harbinger	equipment	a reinforced shield	
sheruvian_harbinger	equipment	a wooden shield	
sheruvian_harbinger	defensive_spells	Lesser Shroud (120)	
sheruvian_harbinger	defensive_spells	Spirit Shield (202)	
sheruvian_harbinger	defensive_spells	Spirit Warding I (101)	
sheruvian_harbinger	defensive_spells	Spirit Warding II (107)	
sheruvian_harbinger	defensive_spells	Heroism (215)	
sheruvian_harbinger	defensive_spells	Spirit Strike (117)	
sheruvian_harbinger	treasure_other	Glowing violet essence dust	
sheruvian_initiate	otherclass	Living	
sheruvian_initiate	equipment	a black steel jeddart-axe	
sheruvian_initiate	equipment	some black velvet robes	
sheruvian_monk	otherclass	Living	
sheruvian_monk	equipment	a black steel jeddart-axe	
sheruvian_monk	equipment	some black velvet robes	
sheruvian_monk	treasure_other	Glowing violet essence dust	
sheruvian_monk	treasure_other	tiny golden seed	
shining_winged_disir	equipment	a gleaming golden aegis	
shining_winged_disir	equipment	a shining metallic spear	
shining_winged_disir	equipment	a shroud of radiant golden mist	
shining_winged_disir	treasure_other	ayanad crystal	
shining_winged_disir	treasure_other	n'ayanad crystal	
shining_winged_disir	treasure_other	petrified mammoth tusk	
shrickhen	otherclass	Corporeal undead	
shrickhen	otherclass	Magical	
shrickhen	defensive_spells	Elemental Defense II (406)	
shrickhen	defensive_spells	Elemental Defense III (414)	
shrickhen	defensive_spells	Elemental Targeting (425)	
shrickhen	treasure_other	inky necrotic core	
shriveled_icy_creeper	otherclass	corporeal undead	
sidewinder	otherclass	Living	
silverback_orc	otherclass	Living	
silverback_orc	equipment	a falchion	
silverback_orc	equipment	a leather breastplate	
silverback_orc	equipment	a silver falchion	
silverback_orc	treasure_other	Alchemy common	
siren	otherclass	Living	
siren	otherclass	Boss	
siren	equipment	a pearlescent oyster shell shield	
siren	equipment	a sienna-banded scallop shell shield	
siren	equipment	an oak-shafted silvery blue trident	
siren	defensive_spells	Elemental Defense I (401)	
siren	defensive_spells	Elemental Defense II (406)	
siren	defensive_spells	Elemental Defense III (414)	
siren	defensive_spells	Song of Mirrors (1019)	
siren	defensive_spells	Song of Tonis (1035)	
siren	armaments	feras dagger	
siren	armaments	feras falchion	
siren	armaments	feras rapier	
siren	armaments	drake scimitar	
siren	armaments	feras mattock	
siren	armaments	feras tiger-claw	
siren	armaments	feras hammer	
siren	armaments	drake falchion	
siren	armaments	feras mace	
siren	armaments	drake yierka-spur	
siren	armaments	drake dagger	
siren	armaments	black ora jeddart-axe	
siren	armaments	drake greataxe	
siren	armaments	drake greatsword	
siren	armaments	faenor-tipped black ora broadsword	
siren	armaments	drake mace	
siren	armaments	black ora pilum	
siren	treasure_other	pristine siren's hair	
siren	treasure_other	ayanad crystal	
siren	treasure_other	n'ayanad crystal	
siren	treasure_other	tiny golden seed	
siren	treasure_other	radiant crimson essence shard	
siren_lizard	otherclass	Living	
skayl	otherclass	Element-based	
skayl	otherclass	Magical	
skayl	otherclass	Boss	
skayl	defensive_spells	Elemental Bias (508)	
skayl	defensive_spells	Strength (509)	
skayl	defensive_spells	Mass Blur (911)	
skayl	defensive_spells	Thurfel's Ward (503)	
skayl	treasure_other	a heart of smooth black glaes (cursed)	
skayl	treasure_other	essence of fire	
skeletal_giant	otherclass	Corporeal undead	
skeletal_ice_troll	otherclass	Corporeal undead	
skeletal_ice_troll	otherclass	Element-based	
skeletal_ice_troll	equipment	a badly torn rusted chain hauberk	
skeletal_ice_troll	equipment	an enruned ice-covered battle axe	
skeletal_ice_troll	treasure_other	essence of water	
skeletal_lord	otherclass	corporeal undead	
skeletal_lord	equipment	a splintered lance	
skeletal_lord	equipment	a tarnished visored helm	
skeletal_lord	equipment	a tattered flowing cloak	
skeletal_lord	equipment	some rusting chain mail	
skeletal_lord	equipment	some tattered riding boots	
skeletal_soldier	otherclass	Corporeal undead	
skeletal_soldier	equipment	a crude black iron morning star	
skeletal_soldier	equipment	some decaying grey-hued leathers	
skeletal_warhorse	otherclass	Corporeal undead	
skeletal_warhorse	equipment	a rusted steel chanfron	
skeletal_warhorse	equipment	some rotting studded leather barding	
skeletal_warhorse	equipment	some rusted steel barding	
skeleton	otherclass	Corporeal undead	
skeleton	equipment	a dagger	
skeleton	equipment	a woven cloak	
skeleton	equipment	some light leather	
skeleton	treasure_other	ayanad crystal	
slimy_little_grub	otherclass	Living	
smouldering_skeletal_dreadsteed	otherclass	Corporeal undead	
smouldering_skeletal_dreadsteed	equipment	some black steel chain barding	
smouldering_skeletal_dreadsteed	treasure_other	ayanad crystal	
smouldering_skeletal_dreadsteed	treasure_other	n'ayanad crystal	
smouldering_skeletal_dreadsteed	treasure_other	petrified mammoth tusk	
snow_crone	otherclass	Living	
snow_crone	otherclass	Element-based	
snow_crone	equipment	a flowing white robe	
snow_crone	equipment	an ice-white palache	
snow_crone	equipment	an icy dagger	
snow_crone	equipment	some tattered white robes	
snow_crone	defensive_spells	Spirit Defense (103)	
snow_crone	defensive_spells	Spirit Warding I (101)	
snow_crone	defensive_spells	Elemental Defense II (406)	
snow_crone	defensive_spells	Elemental Defense I (401)	
snow_crone	treasure_other	essence of water	
snow_crone	treasure_other	glowing violet mote of essence	
snow_leopard	otherclass	Living	
snow_madrinol	otherclass	Living	
snow_madrinol	treasure_other	Glowing violet essence dust	
snow_madrinol	treasure_other	glowing violet essence shard	
snow_spectre	otherclass	Non-corporeal undead	
snow_spectre	otherclass	Element-based	
snow_spectre	equipment	a leather helm	
snow_spectre	equipment	a woven cloak	
snow_spectre	treasure_other	ayanad crystal	
snowy_cockatrice	otherclass	Living	
soldier_ant	otherclass	Living	
soul_golem	otherclass	Corporeal undead	
spectral_fisherman	otherclass	Non-corporeal undead	
spectral_fisherman	equipment	a leather fisherman's apron	
spectral_fisherman	equipment	a trident	
spectral_lord	otherclass	Non-corporeal undead	
spectral_lord	equipment	a battered	
spectral_lord	equipment	a black steel ball & chain	
spectral_lord	equipment	a modwir hafted morning star	
spectral_lord	equipment	a reinforced shield	
spectral_lord	equipment	a rotting leather breastplate	
spectral_lord	equipment	some rusted double chain	
spectral_lord	treasure_other	Glowing violet essence shard	
spectral_miner	otherclass	Non-corporeal undead	
spectral_miner	otherclass	Boss	
spectral_miner	equipment	a mining pick	
spectral_miner	equipment	some ragged leather work clothing	
spectral_miner	defensive_spells	Spirit Warding I (101)	
spectral_miner	defensive_spells	Spirit Warding II (107)	
spectral_miner	defensive_spells	Spirit Defense (103)	
spectral_miner	defensive_spells	Spirit Shield (202)	
spectral_miner	treasure_other	glowing violet essence dust	
spectral_monk	otherclass	Non-corporeal undead	
spectral_monk	equipment	a black skull-cap	
spectral_monk	equipment	a long blackened scythe	
spectral_monk	equipment	a rusty claidhmore	
spectral_monk	equipment	some black coiled prayer beads	
spectral_monk	equipment	some burnished black leathers	
spectral_monk	defensive_spells	Spirit Warding I (101)	
spectral_monk	defensive_spells	Spirit Shield (202)	
spectral_monk	defensive_spells	Prismatic Guard (905)	
spectral_monk	defensive_spells	Prayer of Protection (303)	
spectral_monk	defensive_spells	Thurfel's Ward (503)	
spectral_monk	treasure_other	glimmering blue essence dust	
spectral_shade	otherclass	Non-corporeal undead	
spectral_shade	equipment	a blackened scythe	
spectral_shade	equipment	a bruised left eye	
spectral_shade	equipment	some tattered rags	
spectral_shade	defensive_spells	Thurfel's Ward (503)	
spectral_shade	defensive_spells	Elemental Defense II (406)	
spectral_shade	defensive_spells	Elemental Defense I (401)	
spectral_shade	treasure_other	glowing violet mote of essence	
spectral_triton_defender	otherclass	Non-corporeal undead	
spectral_triton_defender	equipment	a lackluster blue steel harpoon	
spectral_triton_defender	equipment	a thick canvas sling	
spectral_triton_defender	equipment	a bronze-bound large driftwood shield	
spectral_triton_defender	equipment	a tarnished dark silver harpoon	
spectral_triton_defender	armaments	drake greataxe	
spectral_triton_defender	armaments	drake greatsword	
spectral_triton_defender	armaments	black ora jeddart-axe	
spectral_triton_defender	armaments	beech-handled black ora halberd	
spectral_triton_defender	armaments	corroded black ora awl-pike	
spectral_triton_defender	treasure_other	ayanad crystal	
spectral_triton_defender	treasure_other	n'ayanad crystal	
spectral_triton_defender	treasure_other	inky necrotic core	
spectral_triton_protector	otherclass	non-corporeal undead	
spectral_triton_protector	otherclass	Boss	
spectral_triton_protector	equipment	a bronze-bound driftwood greatshield	
spectral_triton_protector	equipment	a coral-hilted heavy ball and chain	
spectral_triton_protector	armaments	drake greatsword	
spectral_triton_protector	armaments	drake falchion	
spectral_triton_protector	armaments	black ora morning star	
spectral_triton_protector	armaments	drake greataxe	
spectral_triton_protector	treasure_other	ayanad crystal	
spectral_triton_protector	treasure_other	n'ayanad crystal	
spectral_warrior	otherclass	Non-corporeal undead	
spectral_warrior	equipment	a battered steel shield	
spectral_warrior	equipment	a rusted broadsword	
spectral_warrior	equipment	a tarnished flail	
spectral_warrior	equipment	an old pitted halberd	
spectral_warrior	equipment	some dented augmented chain	
spectral_warrior	equipment	some rotting brigandine armor	
spectral_warrior	equipment	some rusted steel half plate	
spectral_warrior	special_defenses	Immune to Unbalance	
spectral_woodsman	otherclass	Non-corporeal undead	
spectral_woodsman	equipment	a bruised left eye	
spectral_woodsman	equipment	a rusty woodsman's axe	
spectral_woodsman	equipment	a tattered plaid flannel shirt	
spectral_woodsman	equipment	a weathered plaid flannel cap	
spectral_woodsman	equipment	some heavy leather boots	
spectral_woodsman	equipment	some torn woodsman's leathers	
spectral_woodsman	defensive_spells	Elemental Defense I (401)	
spectral_woodsman	defensive_spells	Presence (402)	
spectral_woodsman	defensive_spells	Elemental Defense II (406)	
spectral_woodsman	defensive_spells	Thurfel's Ward (503)	
spectral_woodsman	defensive_spells	Celerity (506)	
spectral_woodsman	treasure_other	Glowing violet essence dust	
spectre	otherclass	Non-corporeal undead	
spectre	equipment	a pitted battle axe	
spectre	equipment	a rusty metal breastplate	
spectre	equipment	a halberd	
spectre	equipment	some double leather	
spectre	treasure_other	Alchemy (common)	
spiked_cavern_urchin	otherclass	Living	
spiked_cavern_urchin	otherclass	Boss	
spotted_gak	otherclass	Living	
spotted_gnarp	otherclass	Living	
spotted_leaper	otherclass	Living	
spotted_lynx	otherclass	Living	
spotted_velnalin	otherclass	Living	
squamous_reptilian_mutant	equipment	a yellowed brittle bone cudgel	
squamous_reptilian_mutant	equipment	some greying corroded rags	
squamous_reptilian_mutant	armaments	feras mattock	
squamous_reptilian_mutant	armaments	drake greatsword	
squamous_reptilian_mutant	treasure_other	ayanad crystal	
squamous_reptilian_mutant	treasure_other	n'ayanad crystal	
squamous_reptilian_mutant	treasure_other	petrified mammoth tusk	
steam_dervish	otherclass	Living	
steam_dervish	otherclass	Element-based	
steam_dervish	otherclass	Magical	
steam_dervish	equipment	a dripping glaes chain hauberk	
steam_dervish	equipment	a steaming glaes longsword	
steam_dervish	equipment	a warped glaes buckler	
steam_dervish	treasure_other	Essence of water	
steel_golem	treasure_other	crystal core (alchemy)	
steel_golem	treasure_other	glimmering blue essence dust	
stone_gargoyle	otherclass	Living	
stone_gargoyle	treasure_other	Essence of earth	
stone_gargoyle	treasure_other	crystal core	
stone_gargoyle	treasure_other	glimmering blue essence dust	
stone_giant	otherclass	Living	
stone_giant	equipment	a war mattock	
stone_giant	defensive_spells	Natural Colors (601)	
stone_giant	defensive_spells	Resist Elements (602)	
stone_giant	defensive_spells	Self Control (613)	
stone_giant	defensive_spells	Spirit Defense (103)	
stone_giant	treasure_other	essence of earth	
stone_giant	treasure_other	glowing violet mote of essence	
stone_mastiff	otherclass	Living	
stone_mastiff	otherclass	Magical	
stone_mastiff	equipment	a bruised left eye	
stone_mastiff	equipment	a bruised right eye	
stone_mastiff	treasure_other	essence of earth	
stone_sentinel	otherclass	Magical	
stone_sentinel	equipment	a blinded left eye	
stone_sentinel	equipment	a bruised right eye	
stone_sentinel	immunities	Stun	
stone_sentinel	defensive_spells	Elemental Defense III (414)	
stone_sentinel	defensive_spells	Spirit Warding II (107)	
stone_sentinel	defensive_spells	Lesser Shroud (120)	
stone_sentinel	defensive_spells	Fasthr's Reward (115)	
stone_sentinel	defensive_spells	Spirit Warding I (101)	
stone_sentinel	treasure_other	crystal core	
stone_sentinel	treasure_other	essence of earth	
stone_troll	otherclass	Living	
stone_troll	otherclass	Boss	
stone_troll	equipment	a flail	
stone_troll	equipment	a reinforced shield	
stone_troll	equipment	a war hammer	
stone_troll	treasure_other	small troll tooth, large troll tooth	
stone_troll	treasure_other	essence of earth	
stooped_being	otherclass	Living	
stooped_titan_stormcaller	otherclass	Living	
stooped_titan_stormcaller	equipment	a burnt modwir staff inlaid with jagged brass lightning bolts	
stooped_titan_stormcaller	equipment	a cream-colored homespun robe stitched with tiny disks of crude brass	
stooped_titan_stormcaller	defensive_spells	Elemental Defense III (414)	
stooped_titan_stormcaller	defensive_spells	Elemental Barrier (430)	
stooped_titan_stormcaller	defensive_spells	Mage Armor (520)	
stooped_titan_stormcaller	defensive_spells	Mass Blur (911)	
storm_giant	otherclass	Living	
storm_giant	otherclass	Element-based	
storm_giant	equipment	a morning star	
storm_giant	equipment	a reinforced shield	
storm_giant	equipment	a spear	
storm_giant	equipment	a weathered huge zorchar maul	
storm_giant	defensive_spells	Spirit Defense (103)	
storm_giant	defensive_spells	Spirit Warding I (101)	
storm_giant	treasure_other	essence of air	
storm_griffin	otherclass	Living	
storm_griffin	otherclass	Magical	
storm_hound	otherclass	Living	
storm_hound	special_defenses	Shakes off stuns	
storm_hound	treasure_other	Essence of air	
striped_gak	otherclass	Living	
striped_relnak	otherclass	Living	
striped_warcat	otherclass	Living	
stunted_halfling_bloodspeaker	equipment	a gnarled dark wooden crook adorned with sinuous patterns	
stunted_halfling_bloodspeaker	equipment	some dark homespun robes patterned with serpentine symbols	
stunted_halfling_bloodspeaker	defensive_spells	prayer (313)	
stunted_halfling_bloodspeaker	defensive_spells	foresight (1204)	
stunted_halfling_bloodspeaker	defensive_spells	mindward (1208)	
stunted_halfling_bloodspeaker	defensive_abilities	health regen	similar to trolls blood or regeneration?
stunted_halfling_bloodspeaker	defensive_abilities	unstun	able to break stuns
stunted_halfling_bloodspeaker	treasure_other	herbs	
stunted_halfling_bloodspeaker	treasure_other	gigas fragments	
stunted_halfling_bloodspeaker	treasure_other	ayanad crystal	
stunted_halfling_bloodspeaker	treasure_other	n'ayanad crystal	
stunted_halfling_bloodspeaker	treasure_other	petrified mammoth tusk	
supple_ivasian_inciter	equipment	a green leather whip	
supple_ivasian_inciter	equipment	a pair of tight leather armbands	
supple_ivasian_inciter	defensive_spells	Pestilence (716)	
supple_ivasian_inciter	treasure_other	ayanad crystal	
supple_ivasian_inciter	treasure_other	n'ayanad crystal	
swamp_hag	otherclass	Living	
swamp_hag	otherclass	Element-based	
swamp_hag	equipment	some torn	
swamp_hag	defensive_spells	Elemental Defense I (401)	
swamp_hag	defensive_spells	Elemental Defense II (406)	
swamp_hag	defensive_spells	Elemental Defense III (414)	
swamp_hag	defensive_spells	Elemental Focus (513)	
swamp_hag	defensive_spells	Prismatic Guard (905)	
swamp_hag	defensive_spells	Strength (509)	
swamp_hag	defensive_spells	Thurfel's Ward (503)	
swamp_hag	defensive_spells	Wizard Shield (919)	
swamp_troll	otherclass	Living	
swamp_troll	equipment	a cudgel	
swamp_troll	defensive_spells	Spirit Warding II (107)	
swamp_troll	treasure_other	small troll tooth	
swirling_spectre	otherclass	Non-corporeal undead	
swirling_spectre	defensive_spells	Spirit Warding I (101)	
swirling_spectre	defensive_spells	Spirit Barrier (102)	
swirling_spectre	defensive_spells	Spirit Defense (103)	
swirling_spectre	defensive_spells	Spirit Warding II (107)	
swirling_spectre	defensive_spells	Elemental Defense I (401)	
swirling_spectre	defensive_spells	Elemental Defense II (406)	
swirling_spectre	defensive_spells	Blink (1215)	
tattooed_gigas_berserker	equipment	a suit of tanned boarhide adorned with crudely etched bronze disks	
tattooed_gigas_berserker	equipment	an immense fel-hafted handaxe	
tattooed_gigas_berserker	armaments	drake greatsword	
tattooed_gigas_berserker	armaments	drake greataxe	
tattooed_gigas_berserker	treasure_other	gigas fragments	
tattooed_gigas_berserker	treasure_other	ayanad crystal	
tattooed_gigas_berserker	treasure_other	n'ayanad crystal	
tattooed_gigas_berserker	treasure_other	petrified mammoth tusk	
tawny_armor_clad_pegasus	otherclass	Living	
tawny_brindlecat	otherclass	Living	
tegursh_sentry	otherclass	Living	
tegursh_sentry	equipment	a belt pack	
tegursh_sentry	equipment	a bruised left eye	
tegursh_sentry	equipment	a bruised right eye	
tegursh_sentry	equipment	a completely severed left arm	
tegursh_sentry	equipment	a pitted iron falchion	
tegursh_sentry	equipment	a pitted iron jeddart-axe	
tegursh_sentry	equipment	a spiraled ram's horn	
tegursh_sentry	equipment	a wood buckler	
tegursh_sentry	treasure_other	ayanad crystal	
tenebrific_wraith_shark	otherclass	Non-corporeal undead	
thrak	otherclass	Living	
three_toed_tegu	otherclass	Living	
thunder_troll	otherclass	Living	
thunder_troll	otherclass	Element-based	
thunder_troll	equipment	a crude steel maul with forking lightning etchings	
thunder_troll	equipment	a flamberge	
thunder_troll	defensive_spells	Elemental Defense I (401)	
thunder_troll	defensive_spells	Elemental Defense II (406)	
thunder_troll	defensive_spells	Spirit Defense (103)	
thunder_troll	defensive_spells	Spirit Warding I (101)	
thunder_troll	defensive_spells	Spirit Warding II (107)	
thunder_troll	special_defenses	Shake off stuns	
thunder_troll	treasure_other	essence of air	
thunder_troll	treasure_other	small troll tooth	
thyril	otherclass	Living	
thyril	equipment	a leather helm	
thyril	equipment	a scimitar	
thyril	equipment	a wooden shield	
thyril	equipment	some full leather	
thyril	treasure_other	Alchemy (common)	
thyril	treasure_other	ayanad crystal	
titan_tempest_tyrant	otherclass	Living	
titan_tempest_tyrant	equipment	a crude feras morning star	
titan_tempest_tyrant	equipment	a crude zorchar khopesh	
titan_tempest_tyrant	equipment	a jagged feras spikestar	
titan_tempest_tyrant	equipment	some ornate brass scalemail	
titan_tempest_tyrant	defensive_spells	Spirit Warding I (101)	
titan_tempest_tyrant	defensive_spells	Spirit Barrier (102)	
titan_tempest_tyrant	defensive_spells	Spirit Defense (103)	
titan_tempest_tyrant	defensive_spells	Spirit Warding II (107)	
titan_tempest_tyrant	defensive_spells	Elemental Defense I (401)	
titan_tempest_tyrant	defensive_spells	Elemental Defense II (406)	
titan_tempest_tyrant	defensive_spells	Blink (1215)	
tomb_troll	otherclass	Living	
tomb_troll	otherclass	Boss	
tomb_troll	equipment	a bone-hafted black iron morning star	
tomb_troll	equipment	a pitted wooden shield covered in rusty black iron spikes	
tomb_troll	equipment	a small glaes morning star	
tomb_troll	treasure_other	small troll tooth	
tomb_troll	treasure_other	large troll tooth	
tomb_troll_necromancer	otherclass	Living	
tomb_troll_necromancer	equipment	a slime-covered willow runestaff	
tomb_troll_necromancer	defensive_spells	Elemental Defense II (406)	
tomb_troll_necromancer	defensive_spells	Fasthr's Reward (115)	
tomb_troll_necromancer	defensive_spells	Mass Elemental Defense (419)	
tomb_troll_necromancer	defensive_spells	Spirit Warding II (107)	
tomb_troll_necromancer	defensive_spells	Elemental Defense III (414)	
tomb_troll_necromancer	treasure_other	small troll tooth	
tomb_troll_necromancer	treasure_other	large troll tooth	
tomb_wight	otherclass	Corporeal undead	
tomb_wight	equipment	a broadsword	
tomb_wight	equipment	a metal breastplate	
tomb_wight	equipment	a twohanded sword	
tomb_wight	equipment	a wooden shield	
tomb_wight	equipment	an augmented breastplate	
tomb_wight	treasure_other	s'ayanad crystal	
tomb_wight	treasure_other	ayanad crystal	
translucent_kiramon_strandweaver	defensive_spells	Empathic Focus (1109)	
translucent_kiramon_strandweaver	defensive_spells	Strength of Will (1119)	
tree_spirit	otherclass	Non-corporeal undead	
tree_spirit	treasure_other	Glimmering blue essence shard	
tree_spirit	treasure_other	glimmering blue essence dust	
tree_spirit	treasure_other	ayanad crystal	
tree_viper	otherclass	Living	
treekin_druid	otherclass	Living	
treekin_druid	otherclass	Magical	
treekin_druid	defensive_spells	Barkskin (605)	
treekin_druid	defensive_spells	Natural Colors (601)	
treekin_druid	defensive_spells	Resist Elements (602)	
treekin_warrior	otherclass	Living	
treekin_warrior	otherclass	Magical	
treekin_warrior	immunities	Stun	
triton_assassin	otherclass	Living	
triton_assassin	otherclass	Boss	
triton_assassin	equipment	a twisted soot black runestaff capped with a gold-caged crystal drop of water	
triton_assassin	treasure_other	ayanad crystal	
triton_assassin	treasure_other	n'ayanad crystal	
triton_brawler	otherclass	Living	
triton_brawler	otherclass	Boss	
triton_brawler	defensive_spells	Iron Skin (1202)	
triton_brawler	defensive_spells	Mindward (1208)	
triton_brawler	defensive_spells	Brace (1214)	
triton_brawler	defensive_spells	Premonition (1220)	
triton_brawler	special_defenses	Slippery Mind	
triton_brawler	treasure_other	ayanad crystal	
triton_brawler	treasure_other	n'ayanad crystal	
triton_combatant	otherclass	Living	
triton_combatant	equipment	a reinforced canvas bandolier	
triton_combatant	equipment	an elliptical brine-stained parma	
triton_combatant	equipment	an oak-shafted silvery blue trident	
triton_combatant	equipment	a razor-tined pale green trident	
triton_combatant	armaments	drake greataxe	
triton_combatant	armaments	drake greatsword	
triton_combatant	armaments	corroded black ora awl-pike	
triton_combatant	treasure_other	ayanad crystal	
triton_combatant	treasure_other	n'ayanad crystal	
triton_combatant	treasure_other	tiny golden seed	
triton_combatant	treasure_other	radiant crimson essence shard	
triton_dissembler	otherclass	Living	
triton_dissembler	equipment	a fine-grained deep cerulean runestaff	
triton_dissembler	defensive_spells	Cloak of Shadows (712)	
triton_dissembler	defensive_spells	Fasthr's Reward (115)	
triton_dissembler	defensive_spells	Spirit Defense (103)	
triton_dissembler	defensive_spells	Spirit Warding I (101)	
triton_dissembler	defensive_spells	Spirit Warding II (107)	
triton_dissembler	treasure_other	ayanad crystal	
triton_dissembler	treasure_other	tiny golden seed	
triton_dissembler	treasure_other	n'ayanad crystal	
triton_dissembler	treasure_other	radiant crimson essence shard	
triton_executioner	otherclass	Living	
triton_executioner	equipment	a coral-hilted sharply tapered longsword	
triton_executioner	equipment	a crested thick leather harness	
triton_executioner	equipment	a navy-banded slate grey targe	
triton_executioner	equipment	a rough ashen heavy crossbow	
triton_executioner	equipment	a sharply curved black handaxe	
triton_executioner	equipment	a short-prodded heavy arbalest	
triton_executioner	equipment	a silver-rimmed black steel buckler	
triton_executioner	equipment	a teardrop-clasped dark leather harness	
triton_executioner	armaments	black ora jeddart-axe	
triton_executioner	armaments	drake greatsword	
triton_executioner	armaments	drake greataxe	
triton_executioner	armaments	drake falchion	
triton_executioner	armaments	corroded black ora awl-pike	
