creature_id	category	name	as	as_raw	cs	cs_raw	note	type
snow_leopard	physical	Bite	182..203					
snow_leopard	physical	Charge	213					
snow_leopard	physical	Claw	187..213					
snow_leopard	maneuver	Leap						
snow_madrinol	physical	Bite	291..301					
snow_madrinol	physical	Claw	311					
snow_madrinol	maneuver	Tail Sweep						
snow_madrinol	maneuver	Tail Swipe						
snow_spectre	physical	Closed fist	98					
snow_spectre	warding_spell	Fear			47..53			
snowy_cockatrice	physical	Charge (attack)	109					
snowy_cockatrice	physical	Claw	99					
snowy_cockatrice	physical	Pincer (attack)	99					
snowy_cockatrice	physical	Strike	99					
snowy_cockatrice	maneuver	Stare						
snowy_cockatrice	maneuver	Dust Kick						
soldier_ant	physical	Bite	45					
soldier_ant	physical	Charge (attack)	55					
soul_golem	physical	Pound (attack)	337					
soul_golem	physical	Ensnare (attack)	353					
soul_golem	maneuver	Twin Hammerfists						
soul_golem	special_ability	Foot slam						
spectacled_bear	physical	Bite	180					
spectacled_bear	physical	Charge	171					
spectacled_bear	physical	Claw	171					
spectral_black_warhorse	physical	Charge (attack)						
spectral_black_warhorse	physical	Stomp	250					
spectral_black_warhorse	physical	Charge	190					
spectral_black_warhorse	special_ability	Rears						
spectral_fisherman	physical	Trident	94					
spectral_fisherman	physical	Bite						
spectral_fisherman	physical	Claw (attack)Claw						
spectral_lord	physical	Ball and chain	250					
spectral_lord	physical	Morning star	222..250					
spectral_lord	maneuver	Disarm Weapon						
spectral_lord	maneuver	Disarm						
spectral_miner	physical	Mining pick	243..311					
spectral_miner	maneuver	Gesture						
spectral_monk	physical	Quarterstaff	227					
spectral_monk	physical	Scythe	227					
spectral_monk	warding_spell	Silence (210)			136			
spectral_monk	warding_spell	Frenzy (216)			136			
spectral_monk	warding_spell	Blind (311)			142			
spectral_monk	warding_spell	Mind Jolt (706)			146			
spectral_monk	warding_spell	Long blackened scythe			148			
spectral_monk	offensive_spell	Bravery (211)						
spectral_shade	physical	Blackened scythe	239					
spectral_shade	physical	Powerful lightning bolt	162					
spectral_triton_defender	physical	Lackluster blue steel harpoon	444					
spectral_triton_defender	physical	Seaweed-wound rusted steel hatchet	424..433					
spectral_triton_defender	physical	Curved vaalorn handaxe	432					
spectral_triton_defender	physical	Tarnished dark silver harpoon	433					
spectral_triton_defender	maneuver	Charge						
spectral_triton_defender	maneuver	Disarm						
spectral_triton_defender	maneuver	Feint						
spectral_triton_protector	physical	Ball and chain	424..449					
spectral_triton_protector	physical	Claw	414					
spectral_triton_protector	maneuver	Shield Charge						
spectral_triton_protector	special_ability	Dizzying Swing						
spectral_triton_protector	special_ability	Mstrike						
spectral_triton_protector	special_ability	Hurl						
spectral_warrior	physical	Claw	230					
spectral_warrior	physical	Flail	230..250					
spectral_warrior	physical	Broadsword	250					
spectral_warrior	physical	Halberd	250..288					
spectral_warrior	maneuver	Disarm						
spectral_warrior	maneuver	Halberd Sweep						
spectral_warrior	special_ability	Attack strength boost						
spectral_woodsman	physical	Battle axe						
spectral_woodsman	physical	Hissing stream of acid	192					
spectral_woodsman	physical	Powerful lightning bolt	172					
spectral_woodsman	physical	Roaring ball of fire	176					
spectral_woodsman	bolt_spell	Minor Acid (904)	212					
spectral_woodsman	bolt_spell	Major Cold (907)	212					
spectral_woodsman	bolt_spell	Major Fire (908)	218					
spectral_woodsman	bolt_spell	Major Shock (910)	218					
spectral_woodsman	warding_spell	Repel(fear)			188			
spectral_woodsman	warding_spell	Mind blanked?			195			
spectral_woodsman	special_ability	Gas cloud						
spectre	physical	Halberd	102					
spectre	physical	Battle axe	102					
spectre	physical	Fist	102					
spectre	bolt_spell	Minor Shock (901)	137					
spectre	bolt_spell	Major Cold (907)	137					
spectre	offensive_spell	Call Wind (912)						
spectre	maneuver	Gas cloud						
spectre	maneuver	Mystic Gesture						
spiked_cavern_urchin	physical	Pincer (attack)		(barbed spines) 176				
spiked_cavern_urchin	maneuver	Barbed spines						
spiked_cavern_urchin	maneuver	Spine Barrage						
spotted_gak	physical	Impale	48					
spotted_gak	physical	Tusk	48					
spotted_gnarp	physical	Impale	32					
spotted_gnarp	physical	Tusk	23..36					
spotted_gnarp	physical	Unknown	23					
spotted_leaper	physical	Bite	68..76					
spotted_leaper	physical	Claw	76					
spotted_leaper	physical	Stomp	76					
spotted_leaper	physical	Unknown	76					
spotted_lynx	physical	Bite	92					
spotted_lynx	physical	Charge	92..102					
spotted_lynx	physical	Claw	91..102					
spotted_lynx	physical	Unknown	102					
spotted_lynx	maneuver	Leap						
spotted_lynx	special_ability	Pounce						
squamous_reptilian_mutant	physical	Cudgel	573..598					
squamous_reptilian_mutant	physical	Crush	614					
squamous_reptilian_mutant	physical	Fists	543..554					
squamous_reptilian_mutant	physical	Slash	568..583					
squamous_reptilian_mutant	physical	?: Blow raises a welt	546					
squamous_reptilian_mutant	warding_spell	Bind			475			
squamous_reptilian_mutant	warding_spell	Lash			469			
squamous_reptilian_mutant	warding_spell	Yellowed brittle bone cudgel			475			
steam_dervish	physical	Longsword	402..452					
steam_dervish	maneuver	Hamstring						
steam_dervish	maneuver	Steam Blast						
steam_dervish	special_ability	Steam blast						
steel_golem	physical	Ensnare	168..178					
steel_golem	physical	Pound	188					
steel_golem	physical	Stomp	198					
steel_golem	physical	Metallic hand	150..169					
steel_golem	maneuver	Twin Hammerfists						
steel_golem	maneuver	Ground Slam						
steel_golem	special_ability	Foot slam						
stone_gargoyle	physical	Bite	134..242					
stone_gargoyle	physical	Claw	242					
stone_giant	physical	Pound						
stone_giant	physical	Stomp						
stone_giant	physical	War mattock	324					
stone_giant	physical	Large rock	267					
stone_giant	bolt_spell	Hurl Boulder (510)	334					
stone_giant	warding_spell	Unbalance (110)			251..263			
stone_giant	offensive_spell	Earthen Fury (917)						
stone_mastiff	physical	Bite	229..268					
stone_mastiff	physical	Claw	337					
stone_mastiff	maneuver	Charge						
stone_mastiff	maneuver	Leap						
stone_sentinel	physical	Pound	380					
stone_sentinel	physical	Fist	350..380					
stone_sentinel	bolt_spell	Fireball	373					
stone_sentinel	warding_spell	Mind Jolt			231..241			
stone_sentinel	warding_spell	Silence			231..241			
stone_sentinel	offensive_spell	Elemental Wave (410)						
stone_sentinel	offensive_spell	Earthen Fury (917)						
stone_sentinel	maneuver	Point						
stone_sentinel	special_ability	Stone-spitting						
stone_troll	physical	Thrown	321					
stone_troll	physical	War hammer	321					
stone_troll	physical	Foot	296					
stone_troll	physical	Giant stone hammer	298					
stone_troll	warding_spell	Unbalance			214			
stone_troll	maneuver	Ground slap						
stone_troll	maneuver	Ground stomp						
stone_troll	maneuver	Stone spit						
stone_troll	maneuver	Ground Slam						
stooped_being	physical	Claw	406					
stooped_being	physical	Bite	356..396					
stooped_being	maneuver	Gaze						
stooped_titan_stormcaller	physical	Leering Lightning(?)						
stooped_titan_stormcaller	physical	Glowing hand	205					
storm_giant	physical	Morning star	247					
storm_giant	physical	Spear	197..247					
storm_giant	physical	Weathered huge zorchar maul	252					
storm_giant	bolt_spell	Major Shock (910)	195					
storm_giant	bolt_spell	Minor Water (903)	195					
storm_giant	offensive_spell	Call Wind (912)						
storm_giant	offensive_spell	Gas cloud						
storm_giant	maneuver	Ground stomp						
storm_giant	maneuver	Wind blast						
storm_giant	maneuver	Ground Slam						
storm_giant	maneuver	Thunderclap						
storm_giant	maneuver	Wind Rush						
storm_griffin	physical	Claw	338..368					
storm_griffin	physical	Impale	358					
storm_griffin	physical	Bite	327..362					
storm_griffin	physical	Swoop	331..368					
storm_griffin	physical	Beak	325					
storm_griffin	physical	Powerful lightning bolt	293					
storm_griffin	bolt_spell	Major Shock (910)	321					
storm_griffin	offensive_spell	Call Wind (912)						
storm_griffin	offensive_spell	Lightning mote						
storm_griffin	offensive_spell	Screech						
storm_griffin	maneuver	Wing Buffet						
storm_hound	physical	Bite	192					
storm_hound	physical	Claw	202					
storm_hound	physical	Powerful lightning bolt	202					
storm_hound	bolt_spell	Major Shock (910)	171					
striped_gak	physical	Impale	61					
striped_gak	physical	Tusk	54					
striped_relnak	physical	Bite	31..61					
striped_relnak	physical	Charge (attack)	71					
striped_relnak	physical	Stomp	61					
striped_relnak	physical	Foot	61					
striped_relnak	physical	Unknown	41					
striped_warcat	physical	Claw	185..195					
striped_warcat	physical	Bite	166..193					
striped_warcat	physical	Unknown	185					
striped_warcat	maneuver	Leap (knock down)						
striped_warcat	maneuver	Leap						
stunted_halfling_bloodspeaker	physical	attack	420..550					
stunted_halfling_bloodspeaker	physical	Shark-like teeth	505..522					
stunted_halfling_bloodspeaker	physical	Tusks	499..519					
stunted_halfling_bloodspeaker	physical	Charge	504..529					
stunted_halfling_bloodspeaker	physical	Huge hooves	529					
stunted_halfling_bloodspeaker	physical	Misshapen limbs	499					
stunted_halfling_bloodspeaker	warding_spell	blood burst (701)			455..473			
stunted_halfling_bloodspeaker	warding_spell	bone shatter (1106)			439..454			
stunted_halfling_bloodspeaker	warding_spell	corrupt essence (703)			455..473			
stunted_halfling_bloodspeaker	warding_spell	limb disruption (708)			455..473			
stunted_halfling_bloodspeaker	warding_spell	wither (1115)			439..454			
stunted_halfling_bloodspeaker	warding_spell	Point			467			
stunted_halfling_bloodspeaker	maneuver	Point						
supple_ivasian_inciter	physical	Kick	414					
supple_ivasian_inciter	physical	Whip	294..329					
supple_ivasian_inciter	physical	Quick jab	323..363					
supple_ivasian_inciter	offensive_spell	Spirit Strike						
supple_ivasian_inciter	offensive_spell	Spike Thorn						
supple_ivasian_inciter	maneuver	Gesture						
supple_ivasian_inciter	maneuver	Kick						
supple_ivasian_inciter	maneuver	Swiftkick						
swamp_hag	physical	Slap	255					
swamp_hag	bolt_spell	Major Fire (908)	235					
swamp_hag	warding_spell	Hand of Tonis (505)			224			
swamp_hag	offensive_spell	Call Wind (912)						
swamp_hag	offensive_spell	Sandstorm (914)						
swamp_hag	offensive_spell	Tremors (909)						
swamp_hag	offensive_spell	Major Elemental Wave (435)						
swamp_hag	maneuver	Evil Eye						
swamp_hag	maneuver	Lash						
swamp_hag	maneuver	Point						
swamp_troll	physical	Cudgel	155..173					
swirling_spectre	physical	Claw	144					
swirling_spectre	physical	Ensnare	222					
swirling_spectre	bolt_spell	Cone of Elements (518)	150					
swirling_spectre	warding_spell	Thought Lash (1210)			140			
swirling_spectre	warding_spell	Vertigo (1219)			140			
swirling_spectre	offensive_spell	Call Wind (912)						
swirling_spectre	maneuver	Claw						
tattooed_gigas_berserker	physical	hatchet	531..563					
tattooed_gigas_berserker	physical	Charge	529..535					
tattooed_gigas_berserker	physical	Enormous tusks	529..539					
tattooed_gigas_berserker	physical	Golden targe	556					
tattooed_gigas_berserker	physical	Immense fel-hafted handaxe	520..545					
tattooed_gigas_berserker	physical	Lunge	520..545					
tattooed_gigas_berserker	physical	Crush	500					
tattooed_gigas_berserker	physical	Tusks	519					
tattooed_gigas_berserker	warding_spell	Shield Bash			437			
tattooed_gigas_berserker	maneuver	Charge						
tattooed_gigas_berserker	maneuver	Pounce						
tattooed_gigas_berserker	maneuver	Shield Bash						
tattooed_gigas_berserker	special_ability	frenzy						
tawny_armor_clad_pegasus	maneuver	Headbutt						
tawny_armor_clad_pegasus	special_ability	Incandescent Wings						
tawny_armor_clad_pegasus	special_ability	Wind Burst						
tawny_armor_clad_pegasus	special_ability	Penance Stare						
tawny_armor_clad_pegasus	special_ability	Plummeting Charge						
tawny_brindlecat	physical	Bite	147..150					
tawny_brindlecat	physical	Claw	136..162					
tawny_brindlecat	maneuver	Pounce						
tawny_brindlecat	maneuver	Leap						
tegursh_sentry	physical	Falchion	207					
tegursh_sentry	physical	Jeddart-axe	176..225					
tegursh_sentry	maneuver	Shield Charge						
tegursh_sentry	maneuver	Tail Swipe						
tegursh_sentry	maneuver	Charge						
tegursh_sentry	special_ability	Tail sweep						
tenebrific_wraith_shark	physical	Crush	614					
thrak	physical	Bite	110					
thrak	physical	Charge	120					
thrak	physical	Claw	110					
thrak	physical	Unknown	120					
three_toed_tegu	physical	Impale	237					
three_toed_tegu	physical	Bite	227..237					
three_toed_tegu	physical	Claw	237					
three_toed_tegu	maneuver	Tail Sweep						
thunder_troll	physical	War mattock	163					
thunder_troll	physical	Flamberge	163					
thunder_troll	physical	Nut brown steel bastard sword	163					
thunder_troll	physical	Unknown	163					
thunder_troll	physical	Claw	153					
thunder_troll	bolt_spell	Major Shock (910)	117					
thunder_troll	warding_spell	Pain (711)			98			
thunder_troll	warding_spell	Claw			98			
thunder_troll	warding_spell	Flamberge			98			
thunder_troll	offensive_spell	Call Wind (912)						
thunder_troll	maneuver	Gas cloud						
thunder_troll	maneuver	Wind Rush						
thyril	physical	Closed fist	42					
thyril	physical	Scimitar	52					
thyril	physical	Unknown	52					
titan_tempest_tyrant	maneuver	Tempest Strike(?)						
titan_tempest_tyrant	maneuver	Feint						
titan_tempest_tyrant	maneuver	Ground Slam						
titan_tempest_tyrant	maneuver	Ethereal Wave						
tomb_troll	physical	Morning star	248..273					
tomb_troll	physical	Huge swollen right fist	235					
tomb_troll	maneuver	Shield Bash						
tomb_troll_necromancer	physical	Runestaff	133..283					
tomb_troll_necromancer	warding_spell	Curse (715)			266			
tomb_troll_necromancer	warding_spell	Limb Disruption (708)			266			
tomb_troll_necromancer	warding_spell	Pain (711)			266			
tomb_troll_necromancer	warding_spell	Blood Burst (701)			266			
tomb_troll_necromancer	maneuver	Animate Dead (730)						
tomb_troll_necromancer	maneuver	Point						
tomb_wight	physical	Broadsword	131..163					
tomb_wight	physical	Two-handed sword	157					
tomb_wight	physical	Twohanded sword	127..157					
tomb_wight	physical	Blackened claidhmore	141					
tomb_wight	warding_spell	Twohanded sword			90			
tomb_wight	maneuver	Web						
translucent_kiramon_strandweaver	physical	Barbed stinger	565					
translucent_kiramon_strandweaver	physical	Bladed forelegs	519					
translucent_kiramon_strandweaver	warding_spell	Empathic Link (1117)						
translucent_kiramon_strandweaver	offensive_spell	Web (118)						
tree_spirit	physical	Ensnare	190					
tree_spirit	bolt_spell	Major Shock (910)	194					
tree_spirit	offensive_spell	Call Lightning (125)						
tree_spirit	offensive_spell	Call Wind (912)						
tree_spirit	offensive_spell	Earthen Fury (917)						
tree_spirit	maneuver	Gesture						
tree_viper	physical	Bite	195..218					
tree_viper	maneuver	Poisonous spit						
tree_viper	maneuver	Spit						
tree_viper	maneuver	Glob						
tree_viper	maneuver	Lash						
treekin_druid	physical	Pound	400					
treekin_druid	physical	Root lash	400					
treekin_druid	physical	Root slam	400					
treekin_druid	physical	Large boulder	265					
treekin_druid	physical	Leafy fist	370					
treekin_druid	bolt_spell	Hurl Boulder (510)	350					
treekin_druid	warding_spell	Searing Light (135)			340			
treekin_druid	offensive_spell	Call Swarm (615)						
treekin_druid	offensive_spell	Spirit Dispel (119)						
treekin_druid	offensive_spell	Spike Thorn (616)						
treekin_druid	offensive_spell	Phoen's Strength (606)						
treekin_druid	maneuver	Whirlwind of leaves (or pollen)						
treekin_druid	maneuver	Grab						
treekin_druid	maneuver	Leaf Whirlwind						
treekin_sapling	physical	Branch rake	355					
treekin_sapling	physical	Root lash	355					
treekin_sapling	maneuver	Sweep						
treekin_warrior	physical	Pound	390					
treekin_warrior	physical	Root lash	390					
treekin_warrior	physical	Root slam	390					
treekin_warrior	physical	Leafy fist	355					
treekin_warrior	maneuver	Twin Hammerfists						
treekin_warrior	maneuver	Caber toss						
treekin_warrior	maneuver	Grab						
treekin_warrior	maneuver	Sap Spit						
triton_assassin	physical	Longsword						
triton_assassin	physical	Main gauche						
triton_assassin	physical	Claw	443					
triton_assassin	physical	Coral-hilted heavy ball and chain	433					
triton_assassin	maneuver	Groin Kick						
triton_assassin	maneuver	Cutthroat						
triton_assassin	maneuver	Kick						
triton_assassin	special_ability	Ambush						
triton_assassin	special_ability	Stealth						
triton_assassin	special_ability	Vanish						
triton_assassin	special_ability	Hurl						
triton_brawler	physical	UCS		414 UAF				
triton_brawler	maneuver	Crowd Press						
triton_brawler	maneuver	Haymaker						
triton_brawler	maneuver	Headbutt						
triton_brawler	maneuver	Sucker Punch						
triton_brawler	maneuver	Twin Hammerfists						
triton_brawler	maneuver	Charge						
triton_brawler	maneuver	Fist						
triton_brawler	maneuver	Grapple						
triton_brawler	maneuver	Jab						
triton_brawler	maneuver	Kick						
triton_brawler	maneuver	Punch						
triton_brawler	special_ability	silencing strike						
triton_combatant	physical	Claw	414					
triton_combatant	physical	Trident	424..444					
triton_combatant	physical	Seaweed-wound rusted steel hatchet	424..426					
triton_combatant	maneuver	Charge						
triton_combatant	maneuver	Disarm Weapon						
triton_combatant	maneuver	Feint						
triton_combatant	maneuver	Tackle						
triton_combatant	maneuver	Triton's Horn						
triton_combatant	maneuver	Drowning Pool						
triton_combatant	maneuver	Disarm						
triton_dissembler	physical	Empathic Assault (1110)	404					
triton_dissembler	physical	Fine-grained deep cerulean runestaff	391					
triton_dissembler	warding_spell	Disintegrate (705)			382..409			
triton_dissembler	offensive_spell	Implosion (720)						
triton_dissembler	maneuver	Fear Gaze						
triton_dissembler	maneuver	Golden Nail						
triton_executioner	physical	Handaxe	433..451					
triton_executioner	physical	Heavy crossbow						
triton_executioner	physical	longsword	433..453					
triton_executioner	physical	Streaked pale driftwood bolt	433..453					
triton_executioner	maneuver	Coup de Grace						
triton_executioner	maneuver	Cutthroat						
triton_executioner	maneuver	Drown						
triton_executioner	maneuver	Sweep						
triton_fanatic	physical	Hammer of Kai	423..539					
triton_fanatic	warding_spell	Pious Trial (1602)			430..442			
triton_fanatic	warding_spell	Repentance (1615)			430..442			
triton_fanatic	warding_spell	Point			454			
triton_fanatic	offensive_spell	Arm of the Arkati (1605)						
triton_fanatic	offensive_spell	Zealot (1617)						
triton_fanatic	offensive_spell	Fervor (1618)						
triton_fanatic	offensive_spell	Spirit Strike (117)						
triton_fanatic	maneuver	Feint						
triton_fanatic	maneuver	Lash						
triton_fanatic	maneuver	Charge						
triton_fanatic	special_ability	Cyclone						
triton_fanatic	special_ability	Mstrike						
triton_magus	physical	Arrow	431					
triton_magus	physical	Powerful lightning bolt	409					
triton_magus	warding_spell	Nature's Fury (635)			433			
triton_magus	offensive_spell	Elemental Targeting (425)						
triton_magus	maneuver	Feint						
triton_magus	maneuver	Spike Thorn (616)						
triton_radical	physical	Scaling fork	430..520					
triton_radical	physical	Trident	430					
triton_radical	warding_spell	Censure (316)			415			
triton_radical	warding_spell	Divine Strike (1615)			424			
triton_radical	warding_spell	Divine Wrath (335)			403			
triton_radical	warding_spell	Frenzy (216)			409			
triton_radical	warding_spell	Judgment (1630)			409			
triton_radical	warding_spell	Point			421			
triton_radical	offensive_spell	Heroism (215)						
triton_radical	offensive_spell	Spirit Strike (117)						
triton_radical	maneuver	Bull Rush						
triton_radical	maneuver	Charge						
triton_radical	maneuver	Shield Charge						
triton_warden	physical	Longbow						
triton_warden	physical	Pale driftwood arrow	431..456					
triton_warden	physical	Sapphire-tipped arrow	431..456					
triton_warden	physical	Brackish green arrow	446					
triton_warden	warding_spell	Wild Entropy (603)			448			
triton_warden	special_ability	Sunburst (609)						
triton_warden	special_ability	Tangleweed (610)						
triton_warden	special_ability	Spike Thorn (616)						
triton_warden	special_ability	Stealth						
triton_warlock	physical	Runestaff	402..427					
triton_warlock	physical	Claw	417					
triton_warlock	bolt_spell	Balefire (713)	404..429					
triton_warlock	warding_spell	Disintegrate (705)			402..438			
triton_warlock	warding_spell	Mind Jolt (706)			402..438			
triton_warlock	warding_spell	Torment (718)			402..438			
triton_warlock	warding_spell	Dark Catalyst (719)			402..438			
triton_warlock	warding_spell	Claw			449			
triton_warlock	warding_spell	Twisted soot black runestaff			399			
troglodyte	physical	Cudgel	68					
troglodyte	physical	Unknown	68					
troglodyte	physical	Closed fist	46					
troll_chieftain	physical	Battle axe	216..270					
troll_wraith	physical	Claw	214..215					
troll_wraith	warding_spell	Point			177			
tundra_giant	physical	Claw (attack)	235					
tundra_giant	bolt_spell	Major Cold (907)	193					
tundra_giant	maneuver	Ground Slam						
tusked_ursian	physical	Claw	200..260					
tusked_ursian	physical	Charge (attack)	260					
tusked_ursian	physical	Bite	260					
tusked_ursian	maneuver	Charge						
tusked_ursian	maneuver	Squeal						
tusked_ursian	maneuver	Lash						
twisted_being	physical	Bite	356..396					
twisted_being	physical	Claw	396					
twisted_being	maneuver	Firebreathing						
twisted_being	maneuver	Lash						
undertaker_bat	physical	Bite	217..242					
undertaker_bat	physical	Claw	182..226					
urgh	physical	Impale	84					
urgh	physical	Tusk	74					
vaespilon	physical	Implosion (720)						
vaespilon	physical	Spirit Strike (117)						
vaespilon	physical	Bravery (211)						
vaespilon	physical	Blackened wooden staff	495					
vaespilon	maneuver	Skeletal Finger						
vaespilon	maneuver	Pounce						
vapor_hound	physical	Bite	192					
vapor_hound	physical	Claw	202					
vapor_hound	special_ability	Breath attack						
velnalin	physical	Bite	48..61					
velnalin	physical	Charge	61..71					
velnalin	physical	Stomp	61					
vesperti	physical	Flail	229					
vesperti	physical	Whip	229					
vesperti	physical	Scimitar	229					
vesperti	physical	Blackened cutlass	202					
vesperti	warding_spell	Energy Maelstrom (710)						
vesperti	warding_spell	Pain (711)						
vesperti	warding_spell	Curse (715)						
vesperti	warding_spell	Pestilence (716)						
vesperti	warding_spell	Mana Drain						
vesperti	warding_spell	Claw Curse			206			
vesperti	maneuver	Charge						
vesperti	special_ability	Dodge						
veteran_reiver	physical	Old claidhmore	207					
veteran_reiver	physical	Unknown	207					
vourkha	physical	Bite	226..252					
vourkha	physical	Claw	235..262					
vourkha	physical	Swoop	235					
vourkha	bolt_spell	Minor Acid (904)	217					
vourkha	bolt_spell	Minor Fire (906)	217					
vvrael_destroyer	physical	Claidhmore	450..469					
vvrael_destroyer	physical	Maul	450..470					
vvrael_destroyer	maneuver	Mighty Blow						
vvrael_destroyer	maneuver	Sunder Shield						
vvrael_destroyer	maneuver	Tackle						
vvrael_destroyer	maneuver	Warcry						
vvrael_destroyer	maneuver	Weapon Bonding						
vvrael_destroyer	maneuver	Lash						
vvrael_destroyer	maneuver	Pounce						
vvrael_warlock	physical	Whip	356..401					
vvrael_warlock	physical	Ball of greenish-black flame	459..466					
vvrael_warlock	physical	Midnight black longsword	470					
vvrael_warlock	bolt_spell	Balefire (713)	379					
vvrael_warlock	warding_spell	Corrupt Essence (703)			360			
vvrael_warlock	warding_spell	Curse (715)			360			
vvrael_warlock	warding_spell	Elemental Blast (409)			364			
vvrael_warlock	warding_spell	Evil Eye (717)			360			
vvrael_warlock	warding_spell	Dark Catalyst (719)			360			
vvrael_warlock	warding_spell	Torment (718)			360			
vvrael_warlock	warding_spell	Midnight black longsword			364			
vvrael_warlock	warding_spell	Midnight black spiked whip			360			
vvrael_warlock	offensive_spell	Spirit Strike (117)						
vvrael_warlock	offensive_spell	Bravery (211)						
vvrael_warlock	offensive_spell	Elemental Dispel (417)						
vvrael_warlock	maneuver	Gesture						
vvrael_warlock	maneuver	Pounce						
vvrael_warlock	maneuver	Wing Buffet						
vvrael_witch	physical	Minor Acid (904)						
vvrael_witch	physical	Chunk of ice	349					
vvrael_witch	physical	Large boulder	314..349					
vvrael_witch	physical	Midnight black morning star	323..355					
vvrael_witch	physical	Powerful lightning bolt	314..360					
vvrael_witch	physical	Stream of fire	349					
vvrael_witch	physical	Midnight black curved dagger	374					
vvrael_witch	physical	Midnight black spiked whip	362					
vvrael_witch	warding_spell	Earthen Fury (917)						
vvrael_witch	warding_spell	Elemental Dispel (417)						
vvrael_witch	warding_spell	Midnight black morning star			352			
vvrael_witch	maneuver	Anti-mana Wave						
vvrael_witch	maneuver	Lash						
waern	physical	Claw	257..295					
waern	physical	Charge	286..294					
waern	maneuver	Grapple						
waern	maneuver	Lunge						
wall_guardian	physical	Military pick	153					
war_griffin	physical	Bite	465..475					
war_griffin	physical	Claw	465..467					
war_griffin	physical	Impale	436					
war_griffin	physical	Beak	444..471					
war_griffin	physical	Smash	443					
war_griffin	physical	Swoop	457..475					
war_griffin	maneuver	Call Wind (912)						
war_griffin	maneuver	Screech						
war_griffin	maneuver	Wing buffet						
war_griffin	maneuver	Wing swat						
war_griffin	maneuver	Dive						
war_troll	physical	Two-handed sword						
war_troll	physical	War hammer	175					
war_troll	physical	Unknown	211					
war_troll	special_ability	Attack strength boost						
warped_tree_spirit	physical	Fear						
warped_tree_spirit	physical	Pain (711)						
warped_tree_spirit	physical	Ensnare	301					
warped_tree_spirit	offensive_spell	Earthen Fury (917)						
warped_tree_spirit	offensive_spell	Powersink (1203)						
warped_tree_spirit	maneuver	Vine fling						
warped_tree_spirit	maneuver	Gesture						
warrior_shade	physical	Halberd	253..325					
warrior_shade	maneuver	Disarm Weapon						
warthog	physical	Charge (attack)	226					
warthog	physical	Impale (attack)	216					
warthog	physical	Charge	206					
warthog	physical	Tusk	208					
warthog	special_ability	Charge						
wasp_nest	physical	Dreadful droning of their wings	367					
water_elemental	physical	Pound	424					
water_elemental	physical	Fist	428..439					
water_elemental	physical	Stream of water	260..310					
water_elemental	maneuver	Water blast						
water_elemental	maneuver	Repel						
water_elemental	maneuver	Ethereal Wave						
water_hound	physical	Bite	182..192					
water_hound	physical	Claw	202					
water_hound	physical	Stream of water	202					
water_hound	bolt_spell	Minor Water (903)	171					
water_moccasin	physical	Bite	68					
water_moccasin	physical	Unknown	68					
water_witch	physical	Spear	94					
water_witch	physical	Gold-edged steel jeddart-axe	66					
water_wyrd	physical	Trident	197					
water_wyrd	physical	Stream of water	227					
water_wyrd	bolt_spell	Minor Water (903)	212..237					
water_wyrd	warding_spell	Elemental Blast (409)			171..199			
water_wyrd	offensive_spell	Elemental Wave (410)						
water_wyrd	offensive_spell	Major Elemental Wave (435)						
water_wyrd	maneuver	Water blast						
water_wyrd	maneuver	Repel						
werebear	physical	Bite	130					
werebear	physical	Claw	130					
werebear	physical	Charge (attack)	140					
wharf_rat	physical	Bite	4					
whiptail	physical	Impale	65					
whiptail	physical	Pincer (attack)	65					
whiptail	physical	Pincer	65					
whiptail	physical	Tusk	45..65					
whiptail	maneuver	Web						
whiptail	special_ability	Web						
white_vysan	physical	Ensnare	54					
white_vysan	physical	Pound	44					
white_vysan	physical	Fist	34..44					
white_vysan	physical	Unknown	44					
wind_witch	physical	Dagger	161					
wind_witch	physical	Knife	161					
wind_witch	bolt_spell	Minor Shock (901)	139					
wind_witch	bolt_spell	Major Shock (910)	139					
wind_witch	offensive_spell	Call Wind (912)						
wind_witch	maneuver	Gas cloud						
wind_witch	maneuver	Point						
wind_wraith	physical	Claw (attack)	294					
wind_wraith	physical	Claw	300..303					
wind_wraith	warding_spell	Claw			291			
winged_viper	physical	Bite	294					
winged_viper	physical	Swoop	298					
winged_viper	bolt_spell	Major Cold (907)						
winged_viper	bolt_spell	Major Fire (908)						
winged_viper	bolt_spell	Major Shock (910)						
winged_viper	warding_spell	Elemental Strike (415)						
winged_viper	warding_spell	Bite			274			
winged_viper	offensive_spell	Call Swarm (615)						
winged_viper	offensive_spell	Elemental Dispel (417)						
winged_viper	offensive_spell	Elemental Wave (410)						
winged_viper	offensive_spell	Major Elemental Wave (435)						
winged_viper	offensive_spell	Sounds (607)						
winged_viper	maneuver	Spit						
winged_viper	maneuver	Tongue Flick						
withered_shadow-cloaked_draugr	physical	greatsword	586..693					
withered_shadow-cloaked_draugr	physical	Dagger-sharp beak	610..622					
withered_shadow-cloaked_draugr	physical	Lunge	545					
withered_shadow-cloaked_draugr	physical	Shadow-drenched fist down	582..647					
withered_shadow-cloaked_draugr	physical	Shining metallic spear	654					
withered_shadow-cloaked_draugr	physical	Smash	582..662					
withered_shadow-cloaked_draugr	physical	Talons	600..610					
withered_shadow-cloaked_draugr	physical	Yellowed brittle bone cudgel	608					
withered_shadow-cloaked_draugr	physical	?: Blow raises a welt	657					
